"","Customer_Age","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Exited","male","id"
"2864",40,5,"Graduate","Married","Unknown","Silver",24,2,1,2,33441,686,0.761,8452,83,0.509,0.021,0,0,8790
"2865",48,3,"Graduate","Married","$40K - $60K","Silver",40,5,3,4,18965,2262,0.592,3066,69,0.816,0.119,0,0,3729
"2866",49,4,"Uneducated","Single","$80K - $120K","Blue",30,3,2,3,34516,0,1.621,1444,28,1.333,0,0,1,46
"2867",48,4,"Uneducated","Single","$80K - $120K","Silver",43,2,3,4,34516,0,0.671,1626,28,0.4,0,1,1,4407
"2868",44,4,"Doctorate","Married","$40K - $60K","Blue",30,1,3,1,6329,1643,0.706,8514,109,0.73,0.26,0,0,9032
"2869",42,3,"Unknown","Single","Less than $40K","Blue",37,6,1,3,6453,0,0.76,4822,74,0.609,0,0,0,2595
"2870",40,4,"Graduate","Single","Less than $40K","Blue",22,4,2,3,1438.3,0,0.695,2502,45,0.452,0,1,0,7614
"2871",42,3,"Uneducated","Single","$40K - $60K","Blue",36,3,1,0,9599,1554,1.087,1154,38,1.235,0.162,0,1,396
"2872",45,3,"Uneducated","Single","Less than $40K","Blue",30,3,2,3,2059,1118,0.788,4110,71,1.152,0.543,0,0,4548
"2873",40,3,"Graduate","Unknown","$60K - $80K","Blue",30,4,2,3,6391,0,0.632,2323,44,0.419,0,1,1,2925
"2874",46,3,"Graduate","Married","Less than $40K","Blue",36,3,2,3,4416,1333,0.631,4894,84,0.647,0.302,0,0,7823
"2875",56,3,"High School","Married","Less than $40K","Blue",37,6,1,3,4008,1650,1,5429,71,0.732,0.412,0,0,6433
"2876",33,1,"Uneducated","Married","$120K +","Blue",16,6,1,3,10705,1352,1.171,2434,58,0.812,0.126,0,1,1144
"2877",27,1,"Graduate","Single","Unknown","Blue",13,6,2,4,2339,2080,1.067,2294,45,0.452,0.889,0,0,1266
"2878",48,4,"Post-Graduate","Divorced","$60K - $80K","Blue",38,3,2,2,11596,1258,0.426,4686,67,0.675,0.108,0,1,6513
"2879",44,5,"Doctorate","Single","$60K - $80K","Silver",36,2,3,4,34140,0,0.877,8177,76,0.52,0,1,1,9869
"2880",43,4,"Graduate","Unknown","$40K - $60K","Blue",31,2,3,3,4091,1108,0.774,5244,87,0.706,0.271,0,0,8265
"2881",45,2,"Graduate","Married","Less than $40K","Blue",31,2,1,2,1946,1183,0.806,8423,82,0.708,0.608,0,0,8673
"2882",39,4,"College","Single","$80K - $120K","Blue",31,4,3,2,32210,1115,0.62,1821,53,0.514,0.035,0,1,3260
"2883",53,2,"Graduate","Married","Unknown","Blue",41,3,2,2,2046,1260,0.768,4228,81,0.884,0.616,0,0,7755
"2884",36,3,"Unknown","Married","$120K +","Blue",24,6,3,2,24577,0,0.75,1897,39,0.393,0,0,1,1462
"2885",47,1,"High School","Married","Unknown","Blue",41,3,2,3,2950,1642,0.8,4740,83,0.694,0.557,0,0,6478
"2886",43,3,"Graduate","Married","$120K +","Blue",33,3,1,3,34516,2129,0.587,1463,38,0.583,0.062,0,1,664
"2887",57,3,"College","Single","Less than $40K","Blue",42,1,1,2,2063,953,0.868,4304,81,0.761,0.462,0,0,8057
"2888",57,3,"Doctorate","Single","Unknown","Blue",36,5,1,1,1678,1162,0.722,4402,87,0.851,0.692,0,0,7216
"2889",53,1,"High School","Married","Less than $40K","Blue",48,5,3,3,2036,1716,0.69,4161,75,0.744,0.843,0,0,6756
"2890",49,2,"Graduate","Married","Less than $40K","Blue",38,3,3,1,6674,1402,0.695,7468,92,0.614,0.21,0,0,8693
"2891",42,4,"Unknown","Single","$40K - $60K","Blue",33,1,3,1,5306,2410,0.738,7437,94,0.709,0.454,0,1,8903
"2892",48,3,"College","Divorced","Less than $40K","Blue",36,4,3,3,2335,1845,0.537,1362,33,0.269,0.79,0,0,1334
"2893",57,2,"College","Single","Less than $40K","Blue",49,4,2,2,1857,1528,0.698,4681,71,0.868,0.823,0,0,5835
"2894",46,3,"Graduate","Single","Less than $40K","Blue",28,2,2,3,8551,1067,0.931,1097,32,0.778,0.125,1,0,835
"2895",36,0,"Graduate","Married","$60K - $80K","Blue",31,5,1,2,7667,0,0.632,1501,35,0.667,0,0,1,1400
"2896",47,4,"Unknown","Unknown","$80K - $120K","Blue",42,1,4,1,7953,0,1.031,8670,74,0.574,0,1,1,9334
"2897",44,3,"Unknown","Divorced","Less than $40K","Blue",24,4,1,2,2617,1508,1.393,4400,60,0.818,0.576,0,0,5680
"2898",44,3,"High School","Married","$80K - $120K","Blue",36,3,3,2,22243,1377,0.567,3200,91,0.717,0.062,0,1,3978
"2899",39,2,"Doctorate","Divorced","Less than $40K","Blue",32,1,2,2,3554,747,0.621,5152,90,0.765,0.21,0,0,8299
"2900",59,0,"Graduate","Single","$60K - $80K","Blue",53,4,2,2,4386,2505,0.806,4064,65,0.806,0.571,0,1,6500
"2901",63,1,"Graduate","Single","$60K - $80K","Blue",36,6,1,4,2466,0,1.077,4059,66,0.65,0,0,1,3337
"2902",35,4,"Graduate","Married","Unknown","Blue",36,4,3,3,1931,0,0.695,2569,46,0.394,0,1,0,6720
"2903",42,3,"Graduate","Married","$60K - $80K","Blue",36,2,2,3,4953,2039,0.68,4026,53,0.828,0.412,0,1,8069
"2904",61,0,"Uneducated","Single","$40K - $60K","Blue",49,1,2,3,2228,1480,0.533,4431,71,0.651,0.664,0,1,8507
"2905",51,1,"Uneducated","Married","$80K - $120K","Blue",42,6,2,2,25197,2517,0.721,3002,58,0.812,0.1,0,1,1439
"2906",42,1,"Uneducated","Married","$80K - $120K","Blue",36,6,1,2,9247,710,0.735,1190,30,0.5,0.077,0,1,592
"2907",43,2,"High School","Single","$40K - $60K","Blue",38,4,2,2,5070,0,0.67,4193,67,0.811,0,0,0,5378
"2908",41,3,"Graduate","Married","$40K - $60K","Blue",32,3,3,2,6425,915,0.958,2036,44,0.692,0.142,0,1,1687
"2909",42,2,"High School","Unknown","$40K - $60K","Blue",37,6,2,3,2993,2249,0.863,4106,81,0.528,0.751,0,1,4169
"2910",53,2,"Graduate","Married","$80K - $120K","Blue",41,3,3,2,11669,2227,0.622,720,23,0.353,0.191,1,1,128
"2911",55,2,"Graduate","Married","$120K +","Blue",50,3,2,0,10916,1536,1.317,1592,34,1,0.141,0,1,148
"2912",42,4,"Uneducated","Married","$40K - $60K","Blue",33,1,2,2,3108,2280,0.844,14763,99,0.8,0.734,0,1,9420
"2913",44,4,"Graduate","Single","$80K - $120K","Blue",37,3,3,1,14388,2517,0.709,7042,85,0.635,0.175,0,1,8661
"2914",50,3,"Unknown","Single","Less than $40K","Blue",36,1,3,3,1930,952,0.67,3862,80,0.818,0.493,0,0,7969
"2915",41,3,"College","Married","Less than $40K","Blue",35,2,1,2,2066,1542,0.71,4887,76,0.617,0.746,0,0,8240
"2916",32,3,"Graduate","Single","Less than $40K","Blue",36,3,1,3,3555,0,0.813,2346,71,0.651,0,0,0,815
"2917",39,2,"Unknown","Single","Unknown","Blue",28,6,2,2,1493,792,0.688,4131,80,0.702,0.53,0,0,4499
"2918",41,3,"High School","Married","$80K - $120K","Blue",35,6,2,1,8376,1165,0.888,4142,67,0.634,0.139,0,1,5365
"2919",37,3,"Graduate","Single","$80K - $120K","Blue",29,6,2,4,7199,1274,0.639,4552,100,0.786,0.177,0,1,5211
"2920",47,1,"Unknown","Divorced","$80K - $120K","Blue",38,5,3,5,18432,1422,1.357,2748,58,0.933,0.077,0,1,3417
"2921",51,2,"College","Married","$40K - $60K","Blue",46,3,1,3,4882,695,0.508,1544,44,0.517,0.142,1,0,1416
"2922",35,2,"High School","Married","Less than $40K","Blue",36,4,3,1,1476,0,0.592,4279,76,0.767,0,0,0,7626
"2923",41,5,"Unknown","Married","$40K - $60K","Blue",30,5,2,3,1588,0,0.634,2561,61,0.649,0,1,0,7696
"2924",40,5,"High School","Single","$40K - $60K","Blue",20,5,2,1,2984,1879,0.675,4813,83,0.729,0.63,0,1,7106
"2925",52,2,"Graduate","Married","$60K - $80K","Blue",47,5,3,0,3085,1910,0.921,1531,35,0.667,0.619,0,1,86
"2926",33,3,"High School","Single","$40K - $60K","Blue",24,6,3,3,5156,1427,0.48,2057,54,0.421,0.277,0,1,2508
"2927",43,4,"Unknown","Married","$120K +","Blue",39,3,3,3,14881,848,0.762,1408,23,1.091,0.057,0,1,366
"2928",36,4,"Doctorate","Married","$60K - $80K","Blue",17,5,2,4,2803,1848,0.614,1968,64,0.524,0.659,0,1,1101
"2929",53,2,"College","Single","Less than $40K","Blue",48,2,2,2,8259,1182,0.822,7957,88,0.544,0.143,0,0,8641
"2930",46,4,"High School","Single","$80K - $120K","Blue",36,6,1,2,1438.3,0,0.746,4461,71,0.821,0,0,1,5736
"2931",50,4,"Graduate","Married","Less than $40K","Blue",31,4,2,1,2080,1799,0.651,5130,82,0.864,0.865,0,0,7358
"2932",47,3,"High School","Unknown","Less than $40K","Blue",40,4,2,4,4255,1681,0.65,3453,72,0.5,0.395,0,0,3051
"2933",42,3,"Graduate","Divorced","$40K - $60K","Blue",33,4,2,4,3178,1800,0.89,4605,86,0.623,0.566,0,1,1443
"2934",40,3,"Uneducated","Married","$60K - $80K","Blue",21,5,1,0,4716,0,2.175,816,28,2.5,0,0,1,5
"2935",45,1,"Graduate","Single","$60K - $80K","Blue",36,3,1,3,6022,1433,0.955,3433,68,0.943,0.238,0,1,3535
"2936",62,0,"Uneducated","Single","$40K - $60K","Blue",50,3,2,2,7348,1466,1.236,3066,61,0.694,0.2,0,1,2793
"2937",54,0,"Graduate","Single","Unknown","Platinum",38,2,2,2,34516,0,0.695,3901,54,0.421,0,1,0,9069
"2938",39,2,"Unknown","Unknown","$40K - $60K","Blue",28,1,2,3,4363,0,0.714,2596,48,0.846,0,1,0,8228
"2939",46,3,"Graduate","Unknown","Less than $40K","Blue",33,6,3,2,3025,2491,0.45,4460,62,0.722,0.823,0,0,7646
"2940",47,3,"Doctorate","Unknown","$120K +","Blue",41,6,2,2,6143,1151,0.866,4330,72,0.895,0.187,0,1,5929
"2941",44,2,"Unknown","Married","$40K - $60K","Blue",36,1,1,1,1834,0,0.618,5402,87,0.611,0,0,0,8211
"2942",58,3,"Graduate","Single","Less than $40K","Blue",53,1,3,1,2669,2048,0.725,4863,79,1.135,0.767,0,0,8382
"2943",55,3,"Unknown","Single","$60K - $80K","Blue",35,3,3,3,14266,1341,0.309,1625,34,0.36,0.094,1,1,7040
"2944",43,5,"Graduate","Married","Less than $40K","Blue",35,3,6,4,5438,2214,0.668,5029,75,0.562,0.407,0,0,2572
"2945",53,1,"Uneducated","Married","Less than $40K","Blue",41,4,2,2,2596,868,0.743,4801,72,0.714,0.334,0,0,7376
"2946",47,2,"Doctorate","Single","Less than $40K","Blue",37,3,0,1,4254,1204,0.538,5385,93,0.691,0.283,0,0,6606
"2947",62,1,"Unknown","Single","Less than $40K","Blue",55,6,1,1,5284,2517,0.674,4525,63,0.537,0.476,0,0,7165
"2948",43,3,"Graduate","Single","Less than $40K","Blue",38,5,2,4,4075,1986,1.214,2449,27,0.038,0.487,1,0,1583
"2949",46,1,"Graduate","Divorced","$120K +","Blue",30,6,2,2,2016,797,1.108,3772,62,0.879,0.395,0,1,3227
"2950",48,3,"Post-Graduate","Married","Unknown","Blue",38,6,1,3,4025,0,0.887,4445,92,0.673,0,0,0,7517
"2951",61,1,"Graduate","Married","$60K - $80K","Blue",55,6,2,3,3264,1348,0.756,1665,32,0.524,0.413,0,1,2888
"2952",57,2,"High School","Single","$60K - $80K","Blue",47,6,3,4,2248,0,0.735,4439,77,0.54,0,0,1,2607
"2953",37,2,"Unknown","Single","Less than $40K","Blue",21,1,1,1,3967,1476,0.626,4490,66,0.833,0.372,0,0,8410
"2954",44,1,"Unknown","Single","Less than $40K","Blue",36,3,3,2,2936,1297,0.556,4509,70,0.795,0.442,0,0,6667
"2955",62,1,"Graduate","Married","$80K - $120K","Blue",49,3,1,2,2437,1400,0.779,1651,32,1,0.574,0,1,1427
"2956",50,3,"Graduate","Single","$60K - $80K","Blue",38,4,1,1,10762,703,0.548,4509,71,0.543,0.065,0,1,7487
"2957",52,1,"High School","Single","$60K - $80K","Blue",45,1,5,1,11898,2517,0.745,15798,128,0.73,0.212,0,1,9561
"2958",48,3,"College","Married","$60K - $80K","Blue",37,3,3,2,11959,1665,0.675,1191,40,0.481,0.139,0,1,700
"2959",50,2,"Graduate","Divorced","$40K - $60K","Blue",40,6,2,5,8307,2517,1.743,2293,36,0.8,0.303,0,0,2338
"2960",55,1,"High School","Single","Less than $40K","Blue",43,4,2,0,2569,1403,0.886,1456,39,0.444,0.546,0,0,375
"2961",52,2,"Unknown","Single","$40K - $60K","Blue",44,2,3,3,9017,2359,0.895,4552,81,0.8,0.262,0,0,8306
"2962",42,2,"Post-Graduate","Unknown","Less than $40K","Blue",31,3,2,2,3809,1165,0.634,2306,46,0.643,0.306,0,0,4075
"2963",48,2,"High School","Married","$80K - $120K","Blue",44,5,1,2,11332,1647,0.542,4674,72,0.714,0.145,0,1,4647
"2964",35,3,"Uneducated","Married","$80K - $120K","Blue",25,3,1,2,11927,675,0.574,1986,36,0.636,0.057,0,1,1241
"2965",47,3,"Unknown","Married","Less than $40K","Blue",37,1,2,2,1438.3,0,0.749,2393,36,0.636,0,1,0,5563
"2966",41,2,"Graduate","Married","$40K - $60K","Blue",32,3,2,2,9576,0,0.817,2362,49,0.4,0,1,0,3589
"2967",48,2,"Unknown","Married","Less than $40K","Blue",37,4,2,3,5758,0,0.433,4422,76,0.407,0,0,0,2979
"2968",38,2,"Uneducated","Single","$40K - $60K","Blue",31,5,2,2,12228,2137,0.553,3831,68,0.511,0.175,0,0,4698
"2969",26,0,"Uneducated","Single","Less than $40K","Blue",20,3,2,4,1438.3,0,0.506,947,20,0.053,0,1,0,1753
"2970",42,1,"High School","Married","$40K - $60K","Blue",36,5,3,2,2705,2430,0.698,2602,43,0.433,0.898,1,0,7865
"2971",52,3,"Unknown","Single","$40K - $60K","Blue",42,6,3,2,3028,2258,1.058,4119,81,0.884,0.746,0,0,3676
"2972",56,0,"Unknown","Single","Less than $40K","Blue",36,5,4,2,3033,0,0.89,4921,90,0.698,0,0,0,6803
"2973",39,2,"Uneducated","Single","Less than $40K","Blue",36,3,2,3,2370,2031,0.889,4000,79,0.975,0.857,0,0,5292
"2974",26,0,"College","Single","Less than $40K","Blue",36,4,1,2,1934,1070,0.448,2334,61,0.452,0.553,0,1,1372
"2975",51,1,"Unknown","Married","$60K - $80K","Blue",45,2,3,3,11548,0,0.611,7781,72,0.895,0,0,1,8901
"2976",55,3,"Unknown","Married","$120K +","Blue",49,3,2,4,9926,2018,0.618,2235,57,0.357,0.203,0,1,1596
"2977",41,4,"Uneducated","Divorced","$60K - $80K","Silver",36,4,2,3,33771,0,0.791,3819,75,0.829,0,0,1,4413
"2978",45,3,"Uneducated","Married","Less than $40K","Blue",35,3,3,3,2745,2463,0.643,2466,39,0.345,0.897,1,0,7677
"2979",43,5,"High School","Unknown","$40K - $60K","Blue",24,3,2,2,4430,2203,1.046,2742,49,0.4,0.497,1,0,7657
"2980",58,1,"College","Married","Less than $40K","Blue",38,4,2,3,3331,2251,1.044,5379,92,0.643,0.676,0,0,4520
"2981",51,2,"High School","Single","Less than $40K","Blue",47,5,2,3,3069,2517,0.73,4512,83,0.766,0.82,0,0,7094
"2982",43,2,"Doctorate","Divorced","$40K - $60K","Blue",34,4,1,2,2243,0,0.697,4023,63,0.75,0,0,1,3008
"2983",41,4,"Unknown","Married","Less than $40K","Blue",30,4,6,1,2450,1967,0.589,1263,29,0.611,0.803,0,1,741
"2984",42,3,"Graduate","Married","Less than $40K","Blue",37,4,2,1,2730,1303,1.308,4750,76,0.9,0.477,0,0,7439
"2985",59,1,"High School","Single","Less than $40K","Blue",50,1,0,3,4085,0,0.787,7597,71,0.69,0,1,0,9634
"2986",56,3,"Uneducated","Single","Unknown","Platinum",46,2,3,2,34516,0,0.887,8416,93,0.632,0,0,0,9128
"2987",45,4,"Graduate","Single","$40K - $60K","Blue",34,3,2,2,2700,1977,0.801,4984,75,1.083,0.732,0,0,6051
"2988",43,4,"Uneducated","Married","$120K +","Silver",36,1,2,1,34516,1816,0.995,15226,113,0.712,0.053,0,1,9775
"2989",59,1,"College","Unknown","Less than $40K","Blue",49,6,5,4,4072,0,0.464,1966,43,1.15,0,0,0,3144
"2990",47,1,"Graduate","Married","$40K - $60K","Blue",35,3,3,5,1438.3,0,0.809,2276,40,0.538,0,1,0,5603
"2991",44,2,"Graduate","Single","$80K - $120K","Blue",31,5,2,4,34516,1311,0.6,4485,85,0.771,0.038,0,1,4935
"2992",41,0,"High School","Married","Less than $40K","Blue",31,4,2,4,2685,1647,0.812,4625,94,0.516,0.613,0,0,5480
"2993",46,3,"Uneducated","Single","$120K +","Blue",36,5,1,3,26977,1961,0.641,1958,41,1.05,0.073,0,1,848
"2994",47,3,"Graduate","Married","$60K - $80K","Blue",37,4,4,0,8567,1695,1.242,1457,41,1.412,0.198,0,1,81
"2995",58,2,"College","Single","Less than $40K","Blue",36,6,4,0,2212,1902,0.691,4976,79,0.975,0.86,0,0,6569
"2996",61,0,"Post-Graduate","Married","Unknown","Blue",53,6,2,3,14434,1927,2.675,1731,32,3.571,0.134,0,1,774
"2997",41,4,"High School","Married","$120K +","Blue",35,5,4,2,18232,1140,0.657,4775,84,1.1,0.063,0,1,6986
"2998",53,2,"Unknown","Single","$60K - $80K","Blue",45,5,1,2,22558,818,0.987,3855,70,0.591,0.036,0,1,3010
"2999",29,1,"High School","Single","$60K - $80K","Blue",17,6,1,3,17744,829,0.851,9658,78,0.773,0.047,1,1,9851
"3000",45,3,"Graduate","Married","$60K - $80K","Blue",41,6,3,3,9106,2477,0.515,1239,33,0.737,0.272,0,1,992
"3001",33,0,"Graduate","Married","Unknown","Blue",36,4,2,4,2613,1599,0.749,1387,31,0.722,0.612,0,0,1041
"3002",54,3,"Unknown","Single","$40K - $60K","Blue",41,1,3,2,4440,0,0.639,3720,89,0.894,0,0,0,8330
"3003",36,1,"Graduate","Single","Less than $40K","Blue",16,6,5,3,6091,1184,0.766,17437,113,0.766,0.194,0,0,10029
"3004",44,5,"Graduate","Single","Less than $40K","Blue",37,1,2,4,1491,0,0.551,1970,46,0.484,0,1,0,4888
"3005",62,0,"Graduate","Married","Less than $40K","Blue",49,2,3,3,1438.3,0,1.047,692,16,0.6,0,1,0,22
"3006",44,3,"Unknown","Married","$120K +","Blue",32,6,2,2,12725,1759,1.056,4139,58,0.812,0.138,0,1,7600
"3007",35,4,"High School","Single","$80K - $120K","Blue",26,2,1,1,24250,0,0.753,12593,99,0.768,0,0,1,9206
"3008",42,3,"High School","Married","Less than $40K","Blue",36,4,3,1,9351,1482,0.464,5099,60,0.714,0.158,0,0,4397
"3009",57,2,"Unknown","Single","$40K - $60K","Blue",45,3,4,3,2428,932,0.768,4823,62,0.824,0.384,0,0,6920
"3010",45,3,"High School","Divorced","Less than $40K","Blue",37,2,1,2,2052,0,0.77,4289,72,0.674,0,0,0,8095
"3011",49,1,"Graduate","Married","$120K +","Blue",29,2,3,2,7650,2045,0.891,8609,109,0.758,0.267,0,1,9040
"3012",47,3,"Unknown","Single","$40K - $60K","Blue",42,1,5,3,14897,0,0.489,2164,53,0.606,0,1,0,6607
"3013",45,2,"High School","Divorced","Unknown","Blue",36,6,4,3,17156,2517,0.717,1142,33,0.32,0.147,1,0,2557
"3014",52,2,"Graduate","Married","$80K - $120K","Blue",42,5,3,2,21782,1006,0.654,1537,35,0.591,0.046,0,1,1164
"3015",53,3,"Uneducated","Single","Less than $40K","Blue",40,5,2,3,1438.3,661,0.573,4463,87,0.812,0.46,0,0,6315
"3016",63,0,"High School","Married","$60K - $80K","Blue",36,6,2,3,2567,0,1.636,2399,43,0.955,0,0,1,423
"3017",51,3,"Graduate","Married","$40K - $60K","Blue",45,5,2,3,9117,1259,0.88,3837,75,0.705,0.138,0,0,5970
"3018",37,3,"Graduate","Single","Less than $40K","Blue",24,2,1,4,2802,2460,1.029,1406,28,0.077,0.878,1,0,1613
"3019",55,2,"High School","Married","$60K - $80K","Blue",36,4,3,3,7231,2381,0.996,1421,23,1.3,0.329,0,1,384
"3020",38,0,"Unknown","Divorced","Less than $40K","Blue",36,3,3,2,5155,684,0.588,1555,37,0.48,0.133,0,1,1143
"3021",52,3,"Post-Graduate","Married","$40K - $60K","Blue",33,3,2,0,3900,0,1.092,4337,81,0.8,0,0,0,6193
"3022",40,3,"College","Single","$80K - $120K","Silver",33,1,3,4,34516,0,0.927,1112,26,0.368,0,1,1,1708
"3023",40,2,"High School","Divorced","$60K - $80K","Blue",25,6,4,2,2978,0,0.49,3879,95,0.583,0,0,1,4308
"3024",38,1,"Unknown","Married","$40K - $60K","Blue",26,5,3,1,2346,1407,0.77,4116,79,0.975,0.6,0,0,4877
"3025",62,1,"Uneducated","Unknown","Less than $40K","Silver",36,6,1,3,12590,931,1.068,4182,78,0.696,0.074,0,0,3604
"3026",64,0,"Graduate","Single","Less than $40K","Blue",56,4,2,3,2294,1582,0.775,3951,79,0.881,0.69,0,0,4613
"3027",47,3,"Unknown","Married","Less than $40K","Blue",42,1,2,3,3669,2517,0.83,13931,112,0.836,0.686,0,0,9363
"3028",59,1,"Graduate","Single","Unknown","Blue",49,3,4,6,8708,1091,0.904,2508,49,0.885,0.125,1,0,5662
"3029",52,3,"Graduate","Single","Less than $40K","Blue",38,2,3,4,2437,0,0.912,3068,53,0.656,0,1,0,7490
"3030",35,1,"Uneducated","Married","Less than $40K","Blue",36,3,2,4,2004,0,0.681,1974,60,0.364,0,0,0,2259
"3031",63,1,"Graduate","Single","$60K - $80K","Blue",56,3,3,2,9569,0,0.94,2287,49,0.581,0,1,1,3590
"3032",29,0,"Post-Graduate","Divorced","$60K - $80K","Blue",15,2,1,3,8022,0,0.381,5660,59,0.735,0,1,1,9335
"3033",50,0,"Uneducated","Married","Less than $40K","Blue",42,3,4,2,3749,1594,0.738,7990,89,0.534,0.425,0,0,8646
"3034",31,0,"High School","Divorced","Less than $40K","Blue",22,3,2,3,6012,0,0.968,2801,72,0.674,0,0,1,2498
"3035",48,3,"Graduate","Married","$120K +","Gold",36,1,4,2,34516,1823,1.062,15552,108,0.831,0.053,0,1,9366
"3036",55,1,"Uneducated","Single","$60K - $80K","Blue",48,5,2,2,1723,0,1.038,2574,43,0.72,0,1,1,4755
"3037",40,4,"Uneducated","Single","$80K - $120K","Blue",36,4,3,2,32431,850,0.926,4400,71,1.088,0.026,0,1,6820
"3038",41,3,"Doctorate","Single","$60K - $80K","Blue",34,5,3,2,12420,0,0.709,4422,70,0.628,0,0,1,3794
"3039",38,3,"Unknown","Unknown","$40K - $60K","Blue",36,6,1,3,3509,1819,0.894,4712,84,0.909,0.518,0,0,3420
"3040",58,3,"Graduate","Married","Less than $40K","Blue",53,5,3,2,5798,1794,0.564,1724,45,0.452,0.309,0,0,442
"3041",51,3,"College","Married","Less than $40K","Blue",36,6,2,2,1936,0,0.705,4072,72,0.756,0,0,0,3942
"3042",37,2,"College","Single","$40K - $60K","Blue",26,3,2,3,1438.3,743,0.561,4730,80,0.778,0.517,0,0,7438
"3043",32,1,"High School","Married","Unknown","Blue",22,3,2,3,3413,2517,0.984,4355,71,0.919,0.737,0,0,3701
"3044",55,1,"Uneducated","Single","Less than $40K","Blue",49,3,4,3,3292,0,0.482,2222,54,0.636,0,1,0,4367
"3045",43,4,"Graduate","Single","$40K - $60K","Blue",35,5,2,2,2303,722,0.807,4469,80,0.778,0.314,0,0,5640
"3046",48,4,"Unknown","Single","$60K - $80K","Blue",30,4,3,3,7712,1387,0.861,1597,39,0.56,0.18,0,1,539
"3047",49,1,"College","Married","Less than $40K","Blue",43,4,3,2,1438.3,786,0.609,4094,64,0.561,0.546,0,0,7582
"3048",54,3,"Graduate","Married","Unknown","Blue",36,6,1,2,4928,1805,0.641,4767,90,0.698,0.366,0,0,5410
"3049",55,2,"College","Divorced","Less than $40K","Blue",43,5,2,1,2239,1340,0.658,4540,73,0.587,0.598,0,0,5901
"3050",44,4,"High School","Divorced","Less than $40K","Blue",39,5,1,4,9235,1796,0.958,1739,42,0.448,0.194,0,0,2367
"3051",52,1,"High School","Married","$120K +","Blue",34,2,3,1,34516,0,1.038,4863,56,0.474,0,1,1,8858
"3052",43,4,"High School","Unknown","Less than $40K","Blue",36,5,2,4,2459,1127,0.765,4343,83,0.886,0.458,0,0,4393
"3053",39,4,"College","Single","$40K - $60K","Blue",36,3,2,3,1776,0,0.518,2201,31,0.292,0,1,0,7494
"3054",50,1,"Graduate","Married","$120K +","Blue",43,4,5,3,20958,0,0.769,4425,78,0.696,0,0,1,5716
"3055",38,3,"Uneducated","Married","$40K - $60K","Blue",36,5,5,3,5293,1030,0.863,4377,62,0.879,0.195,0,0,6879
"3056",37,3,"Unknown","Single","$40K - $60K","Blue",29,6,2,3,13589,2517,0.941,9456,79,1.026,0.185,1,1,10072
"3057",51,5,"Post-Graduate","Married","Less than $40K","Blue",44,5,1,1,3449,1598,0.971,1679,42,0.556,0.463,0,0,195
"3058",34,2,"High School","Married","$120K +","Blue",21,3,3,3,6259,1063,0.668,1836,50,0.515,0.17,0,1,1321
"3059",50,1,"Uneducated","Married","$40K - $60K","Blue",45,5,3,3,2151,1163,0.849,2513,62,0.59,0.541,0,1,2632
"3060",42,2,"Graduate","Unknown","Unknown","Blue",34,5,2,2,19373,1142,0.655,1792,48,0.455,0.059,0,0,2094
"3061",43,2,"Unknown","Single","Less than $40K","Silver",24,1,1,3,10272,1523,0.869,14321,113,0.794,0.148,0,0,9745
"3062",26,1,"High School","Single","$60K - $80K","Blue",15,6,3,3,4327,0,0.624,2344,48,0.297,0,0,1,1311
"3063",44,3,"Uneducated","Single","Less than $40K","Blue",35,5,2,2,1438.3,0,0.978,3966,57,0.781,0,0,0,3282
"3064",53,1,"High School","Married","$40K - $60K","Blue",44,3,3,3,1816,0,0.884,2474,44,0.692,0,1,0,5725
"3065",45,3,"Graduate","Married","Less than $40K","Blue",34,6,2,3,2641,1336,1.019,4224,77,0.791,0.506,0,0,4620
"3066",29,0,"Unknown","Married","$60K - $80K","Blue",23,3,3,2,6224,1092,0.919,2222,39,0.56,0.175,0,1,2220
"3067",55,2,"Doctorate","Married","Less than $40K","Silver",36,3,2,1,10858,0,0.787,14475,111,0.682,0,0,0,9674
"3068",49,4,"Graduate","Married","Less than $40K","Blue",34,3,1,3,2560,1430,0.766,4783,86,0.792,0.559,0,0,5790
"3069",45,0,"Uneducated","Single","$80K - $120K","Blue",36,1,4,3,20356,2031,0.752,15180,121,0.806,0.1,0,1,9736
"3070",46,2,"Graduate","Single","$40K - $60K","Blue",31,3,3,5,7869,0,0.692,998,25,0.562,0,1,1,2222
"3071",40,5,"Unknown","Single","Unknown","Blue",31,6,3,1,4433,1488,0.669,3847,76,0.9,0.336,0,0,4849
"3072",53,4,"Graduate","Divorced","$40K - $60K","Blue",45,5,3,1,3369,2424,0.825,5220,78,0.592,0.72,0,0,5951
